course_id,club_id,course_name,holes,par,course_type,course_architect,open_date,guest_policy,weekday_price,weekend_price,twilight_price,fairway,green,currency
USA-IL-00081-01,USA-IL-00081,Cary,18,77,Parkland,N/D,1922,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00082-01,USA-IL-00082,Casey,9,35,Parkland,N/D,1928,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00083-01,USA-IL-00083,Chalet Hills,18,73,Parkland,Ken Killian,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00084-01,USA-IL-00084,Champaign,18,71,Parkland,Tom Bendelow,1904,Closed,~,~,~,N/D,N/D,USD
USA-IL-00085-01,USA-IL-00085,Chapel Hill,18,70,Parkland,N/D,1898,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00086-01,USA-IL-00086,Coyote Run,18,71,Parkland,David Gill,1966,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00087-01,USA-IL-00087,Chester,9,36,Parkland,Bill Amick,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00088-01,USA-IL-00088,Chicago,18,70,Parkland,Charles Macdonald,1895,Closed,~,~,~,N/D,N/D,USD
USA-IL-00089-01,USA-IL-00089,West,9,36,Parkland,N/D,1912,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00090-01,USA-IL-00090,Chicago Heights Park District,9,35,Parkland,Ken Killian,1990,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00091-01,USA-IL-00091,Chick Evans,18,71,Parkland,Dick Nugent,1910,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00092-01,USA-IL-00092,Cinder Ridge,18,72,Parkland,George Kappos,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00093-01,USA-IL-00093,Clinton,18,71,Parkland,N/D,1921,Closed,~,~,~,N/D,N/D,USD
USA-IL-00094-01,USA-IL-00094,Cloverleaf,18,70,Parkland,Paul Gabriel,1931,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00095-01,USA-IL-00095,#1 Blue,18,71,Parkland,Bert F Coghill,1927,Open,37,45,20,N/D,N/D,USD
USA-IL-00095-02,USA-IL-00095,#2 Ravines,18,73,Parkland,Joseph Lee/Dick Wilson/Rocky Roquemore,1929,Open,57,57,20,N/D,N/D,USD
USA-IL-00095-03,USA-IL-00095,#3 Red,18,72,Parkland,Joe Lee/Dick Wilson,1963,Open,37,45,20,N/D,N/D,USD
USA-IL-00095-04,USA-IL-00095,#4 Dubsdread,18,72,Parkland,Pete Dye/(R) Rees Jones,1964,Open,155,155,155,N/D,N/D,USD
USA-IL-00096-01,USA-IL-00096,Colonial,18,70,Parkland,N/D,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00097-01,USA-IL-00097,Columbia,18,71,Parkland,Al Linkogel,1960,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00098-01,USA-IL-00098,Columbus Park,9,35,Parkland,Tom Bendelow,1910,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00099-01,USA-IL-00099,Conway Farms,18,71,Parkland,Tom Fazio/Andy Banfield,1991,Closed,~,~,~,N/D,N/D,USD
USA-IL-00100-01,USA-IL-00100,Course of Decatur,18,72,Parkland,N/D,1912,Closed,~,~,~,N/D,N/D,USD
USA-IL-00101-01,USA-IL-00101,Course of Peoria,18,72,Parkland,F M Birks,1897,Closed,~,~,~,N/D,N/D,USD
USA-IL-00102-01,USA-IL-00102,Country Hills,18,72,Parkland,N/D,1993,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00103-01,USA-IL-00103,Country Lakes,18,73,Parkland,Rolf C Campbell,1974,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00104-01,USA-IL-00104,Country View,9,35,Parkland,L Timmerman,1978,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00105-01,USA-IL-00105,Prairie,18,72,Parkland,N/D,1927,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00105-02,USA-IL-00105,Traditional,18,72,Parkland,Bob Lohmann,1931,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00106-01,USA-IL-00106,Countryside West,9,34,Parkland,Larry Packard,1966,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00107-01,USA-IL-00107,Coyote Creek,18,72,Parkland,Bruce Borland,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00108-01,USA-IL-00108,Crab Orchard,18,70,Parkland,Roy Glen,1959,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00109-01,USA-IL-00109,Craig Woods,9,34,Parkland,Roger Craig,1982,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00110-01,USA-IL-00110,Crane Creek,18,72,Parkland,Sam Smith/Ronnie Rogers,1999,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00111-01,USA-IL-00111,Cress Creek,18,72,Parkland,David Gill,1963,Closed,~,~,~,N/D,N/D,USD
USA-IL-00112-01,USA-IL-00112,Crestwicke,18,72,Parkland,Larry & Roger Packard,1972,Closed,~,~,~,N/D,N/D,USD
USA-IL-00113-01,USA-IL-00113,Crooked Creek,18,70,Parkland,Ralph Cours,1994,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00114-01,USA-IL-00114,Crooked Knee,18,72,Parkland,N/D,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00115-01,USA-IL-00115,Cross Creek,9,36,Parkland,Ronald Vegter,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00116-01,USA-IL-00116,Crystal Lake,18,71,Parkland,"O'Neil, Roseman & Croke",1927,Closed,~,~,~,N/D,N/D,USD
USA-IL-00117-01,USA-IL-00117,Crystal Tree,18,72,Parkland,Robert Trent Jones Jr,1990,Closed,~,~,~,N/D,N/D,USD
USA-IL-00118-01,USA-IL-00118,Crystal Woods,18,72,Parkland,N/D,1957,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00119-01,USA-IL-00119,Danville,18,72,Parkland,William Diddel,1928,Closed,~,~,~,N/D,N/D,USD
USA-IL-00120-01,USA-IL-00120,Dayton Ridge,9,36,Parkland,N/D,1963,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00121-01,USA-IL-00121,Deer Creek,18,72,Parkland,Larry Packard,1972,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00122-01,USA-IL-00122,Deer Park,18,71,Parkland,N/D,1913,Closed,~,~,~,N/D,N/D,USD
USA-IL-00123-01,USA-IL-00123,Deer Path,18,70,Parkland,Alex Pirie,1927,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00124-01,USA-IL-00124,Deer Run,18,72,Parkland,N/D,1971,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00125-03,USA-IL-00125,Regulation,18,71,Parkland,David Johnson,2001,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00126-01,USA-IL-00126,Deer Valley,9,29,Parkland,John Flodstrom,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00127-01,USA-IL-00127,Deerfield,18,72,Parkland,Larry Packard,1963,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00128-01,USA-IL-00128,Deerpath,18,70,Parkland,Alex Pirie,1926,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00129-01,USA-IL-00129,Detweiller,9,29,Parkland,N/D,1958,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00130-01,USA-IL-00130,Downers Grove Park District,9,36,Parkland,Charles Macdonald,1892,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00131-01,USA-IL-00131,Dwight,18,71,Parkland,N/D,1913,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00132-01,USA-IL-00132,Eagle Brook,18,72,Parkland,Roger Packard,1992,Closed,~,~,~,N/D,N/D,USD
USA-IL-00133-01,USA-IL-00133,Eagle Creek,18,72,Parkland,Ken Killian,1989,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00134-01,USA-IL-00134,North,18,72,Parkland,Roger Packard,1977,Open,115,115,55,Penncross Bent,Blue,USD
USA-IL-00134-02,USA-IL-00134,South,18,72,Parkland,Roger Packard,1984,Open,115,115,55,Penncross Bent,Blue,USD
USA-IL-00134-03,USA-IL-00134,East,9,34,Parkland,Roger Packard,1992,Open,50,50,30,Penncross Bent,Blue,USD
USA-IL-00134-04,USA-IL-00134,The General,18,72,Parkland,Andy North/Roger Packard,1997,Open,135,135,60,Pennlinks Bent,Pennlinks Bent,USD
USA-IL-00135-01,USA-IL-00135,Eaglewood,18,72,Parkland,Charles Maddox/ Frank P MacDonald,1960,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00136-01,USA-IL-00136,Earlville,9,32,Parkland,Joe Meister,1932,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00137-01,USA-IL-00137,Edgebrook,18,72,Parkland,Ken Killiaick Nugent,1970,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00138-01,USA-IL-00138,Edgebrook,18,66,Parkland,N/D,1950,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00139-01,USA-IL-00139,Edgewood,18,71,Parkland,Charles Maddox,1963,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00140-01,USA-IL-00140,Edgewood Park,18,72,Parkland,Jim Spears,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00141-01,USA-IL-00141,Edgewood Valley,18,72,Parkland,William Diddel,1920,Closed,~,~,~,N/D,N/D,USD
USA-IL-00142-01,USA-IL-00142,Effingham,18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-IL-00143-01,USA-IL-00143,El Paso,18,71,Parkland,William J. Spear,1920,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00144-01,USA-IL-00144,Elgin,18,72,Parkland,Larry Packard,1901,Closed,~,~,~,N/D,N/D,USD
USA-IL-00145-01,USA-IL-00145,Elliot,18,72,Parkland,Larry Packard,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00146-01,USA-IL-00146,Elmwood,18,72,Parkland,Joe Idoux,1959,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00147-01,USA-IL-00147,Emerald Hill,18,71,Parkland,N/D,1949,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00148-01,USA-IL-00148,Evanston,18,70,Parkland,Donald Ross,1917,Closed,~,~,~,N/D,N/D,USD
USA-IL-00149-01,USA-IL-00149,Evergreen,18,71,Parkland,N/D,1921,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00150-01,USA-IL-00150,Exmoor,18,72,Parkland,H J Tweedie/Donald Ross/R-Ron Prichard,1896,Closed,~,~,~,N/D,N/D,USD
USA-IL-00151-01,USA-IL-00151,Fairfield,9,35,Parkland,N/D,1958,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00152-01,USA-IL-00152,Fairlakes,18,67,Parkland,N/D,1988,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00153-01,USA-IL-00153,Fairmont,9,33,Parkland,N/D,1949,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00154-01,USA-IL-00154,Fairway Hills,9,35,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00155-01,USA-IL-00155,Fair Oaks,18,72,Parkland,Bob & Kye Goalby,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00156-01,USA-IL-00156,Faries Park,18,72,Parkland,Larry Packard,1961,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00157-01,USA-IL-00157,Flag Creek,9,33,Parkland,N/D,1992,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00158-01,USA-IL-00158,Flora,9,35,Parkland,N/D,1953,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00159-01,USA-IL-00159,Flossmoor,18,72,Parkland,H J Tweedie,1899,Closed,~,~,~,N/D,N/D,USD
USA-IL-00160-01,USA-IL-00160,Flying M Ranch,9,32,Parkland,Homer Mathis,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00161-01,USA-IL-00161,Fon du Lac,9,27,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00162-01,USA-IL-00162,Forest Hills,18,72,Parkland,Charles Maddox,1976,Closed,~,~,~,N/D,N/D,USD
USA-IL-00163-01,USA-IL-00163,Fort Sheridan,18,68,Parkland,Edward B Dearie,1937,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00164-01,USA-IL-00164,Foss Park,18,72,Parkland,N/D,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00165-01,USA-IL-00165,Fountain Hills,9,36,Parkland,Bob Lohmann,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00166-01,USA-IL-00166,Four Willows,9,35,Parkland,Al Wyman,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00167-01,USA-IL-00167,Four Winds,18,72,Parkland,Herman Schwinge,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00168-01,USA-IL-00168,Fox Bend,18,72,Parkland,Brent Wadsworth,1967,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00169-01,USA-IL-00169,Fox Creek,18,72,Parkland,Gary Kern,1992,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00170-01,USA-IL-00170,Fox Lake,18,72,Parkland,Harry Hall King,1929,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00171-01,USA-IL-00171,Fox Run,18,70,Parkland,Bill Newcomb,1983,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00172-01,USA-IL-00172,Fox Valley,18,72,Parkland,Charles Maddox,1930,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00173-01,USA-IL-00173,Foxford Hills,18,72,Parkland,Tim Nugent,2002,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00174-01,USA-IL-00174,Franklin County,18,71,Parkland,Ted Locke,1920,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00175-01,USA-IL-00175,Freeport,18,70,Parkland,Harry Collis,1893,Closed,~,~,~,N/D,N/D,USD
USA-IL-00176-01,USA-IL-00176,Fresh Meadow,18,70,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00177-01,USA-IL-00177,Fulton,9,36,Parkland,N/D,1973,Closed,~,~,~,N/D,N/D,USD
USA-IL-00178-01,USA-IL-00178,Galena,18,71,Parkland,N/D,1930,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00179-01,USA-IL-00179,Gambit,18,71,Parkland,Richard Osborne,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00180-01,USA-IL-00180,Gateway National,18,71,Parkland,Keith Foster,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00181-01,USA-IL-00181,Geneseo,9,35,Parkland,N/D,1917,Closed,~,~,~,N/D,N/D,USD
USA-IL-00182-01,USA-IL-00182,Geneva,9,34,Parkland,James Foulis,1900,Closed,~,~,~,N/D,N/D,USD
USA-IL-00183-01,USA-IL-00183,George W Dunne National,18,72,Parkland,Ken Killiaick Nugent,1982,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00184-01,USA-IL-00184,Gibson Woods,18,71,Parkland,Homer Fieldhouse,1966,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00185-01,USA-IL-00185,Glen Flora,18,70,Parkland,Robert B Harris,1952,Closed,~,~,~,N/D,N/D,USD
USA-IL-00186-01,USA-IL-00186,Glen Oak,18,72,Parkland,Tom Bendelow,1911,Closed,~,~,~,N/D,N/D,USD
USA-IL-00187-01,USA-IL-00187,Glencoe,18,73,Parkland,N/D,1921,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00188-01,USA-IL-00188,Glendale Lakes,18,71,Parkland,Dick Nugent,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00189-01,USA-IL-00189,Red,18,70,Parkland,Charles Maddox/ Frank P MacDonald,1924,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00189-02,USA-IL-00189,White,18,70,Parkland,Charles Maddox/ Frank P MacDonald,1924,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00190-01,USA-IL-00190,Glenview National,18,75,Parkland,Rick Jacobson,2001,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00191-01,USA-IL-00191,Glenview Park,18,70,Parkland,Joseph A Roseman,1927,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00192-01,USA-IL-00192,Glenwoodie,18,72,Parkland,Harry Collis,1926,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00193-01,USA-IL-00193,Gold Hills,18,71,Parkland,Dan Torrence,1963,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00194-01,USA-IL-00194,Course of Illinois,18,71,Parkland,Dick Nugent,1985,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00195-01,USA-IL-00195,Golf Vista,9,29,Parkland,John Ferrari/Jerry Christ,1994,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00196-01,USA-IL-00196,Golfmohr,18,72,Parkland,Ted Locke,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00197-01,USA-IL-00197,Championship,18,72,Parkland,Donald Horrell,1994,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00197-02,USA-IL-00197,Par 3,18,54,Parkland,Donald Horrell,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00198-01,USA-IL-00198,Grand Marais,18,72,Parkland,N/D,1938,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00199-01,USA-IL-00199,Grandvue,18,71,Parkland,N/D,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00200-01,USA-IL-00200,Graystone,9,35,Parkland,James Gray,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00201-01,USA-IL-00201,Great River Road,18,65,Parkland,Steve Sanders,1970,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00202-01,USA-IL-00202,Green Acres,18,72,Parkland,George O'Neil,1917,Closed,~,~,~,N/D,N/D,USD
USA-IL-00203-01,USA-IL-00203,Green Acres,18,71,Parkland,Val Gene Gould,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00204-01,USA-IL-00204,Gold,18,72,Parkland,Buz Diddier,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00205-01,USA-IL-00205,Green Hills,18,71,Parkland,Arnold Hertenstin,1928,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00206-01,USA-IL-00206,Green Meadows,9,30,Parkland,N/D,1963,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00207-01,USA-IL-00207,Green River,9,34,Parkland,N/D,1928,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00208-01,USA-IL-00208,Greeshire,9,27,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00209-01,USA-IL-00209,Greenview,18,72,Parkland,Tom Bendelow,1922,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00210-01,USA-IL-00210,Port,18,72,Parkland,Dick Nugent,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00210-02,USA-IL-00210,Starboard,18,72,Parkland,Dick Nugent,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00211-01,USA-IL-00211,Hardin County,9,35,Parkland,N/D,1961,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00212-01,USA-IL-00212,Harrison Park,18,71,Parkland,N/D,1940,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00213-01,USA-IL-00213,Harry Mussatto,18,72,Parkland,Ken Killiaick Nugent,1970,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00214-01,USA-IL-00214,Hawthorn Ridge,18,72,Parkland,William J. Spear,1978,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00215-01,USA-IL-00215,Hazy Hills,9,35,Parkland,Ben Gildersleeve,1975,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00216-01,USA-IL-00216,Heather Ridge,9,35,Parkland,N/D,1974,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00217-01,USA-IL-00217,Heritage Bluffs Public,18,72,Parkland,Dick Nugent,1993,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00218-01,USA-IL-00218,Hickory Creek,9,30,Parkland,Henry Olivieri Sr,1988,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00219-01,USA-IL-00219,Hickory Knoll,9,30,Parkland,N/D,1948,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00220-01,USA-IL-00220,Hickory Point,18,72,Parkland,Larry Packard,1970,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00221-01,USA-IL-00221,Hickory Ridge Public,18,72,Parkland,William J. Spear,1993,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00222-01,USA-IL-00222,Hidden Lake,18,70,Parkland,Steven Halberg,1907,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00223-01,USA-IL-00223,Highland,18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-IL-00224-01,USA-IL-00224,Highland Park,18,71,Parkland,Richard P Nugent,1910,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00225-01,USA-IL-00225,Highland Park,18,70,Parkland,H S Colt/C H Alison,1924,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00226-01,USA-IL-00226,Highland Springs Municipal,18,72,Parkland,William J. Spear,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00227-01,USA-IL-00227,Highland Woods,18,72,Parkland,William J. Spear,1975,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00228-01,USA-IL-00228,Hillcrest,18,72,Parkland,Robert B Harris,1964,Closed,~,~,~,N/D,N/D,USD
USA-IL-00229-01,USA-IL-00229,Hillcrest,18,59,Parkland,Al Linkogel,1952,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00230-01,USA-IL-00230,Hillcrest,9,30,Parkland,Dan Kosth/Jim Lamp,1903,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00231-01,USA-IL-00231,Hilldale,18,71,Parkland,Robert Trent Jones Sr,1971,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00232-01,USA-IL-00232,Hillsboro,9,36,Parkland,Larry Packard,1974,Closed,~,~,~,N/D,N/D,USD
USA-IL-00233-01,USA-IL-00233,Hinsdale,18,71,Parkland,N/D,1898,Closed,~,~,~,N/D,N/D,USD
USA-IL-00234-01,USA-IL-00234,Homestead,9,35,Parkland,Irvin Artenstein,1946,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00235-01,USA-IL-00235,Hubbard Trail,9,35,Parkland,N/D,1925,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00236-01,USA-IL-00236,Hughes Creek,18,72,Parkland,Gordon Cunningham,1992,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00237-01,USA-IL-00237,Hunter,18,74,Parkland,N/D,1932,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00238-01,USA-IL-00238,Hunters Ridge,18,72,Parkland,Steven Halberg,1911,Closed,~,~,~,N/D,N/D,USD
USA-IL-00239-01,USA-IL-00239,Idlewild,18,72,Parkland,Al Naylor,1908,Closed,~,~,~,N/D,N/D,USD
USA-IL-00240-01,USA-IL-00240,Illini,18,72,Parkland,Tom Bendelow,1906,Closed,~,~,~,N/D,N/D,USD
USA-IL-00241-01,USA-IL-00241,Illinois State University,18,71,Parkland,Robert B Harris,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00242-01,USA-IL-00242,Indian Bluff,18,70,Parkland,N/D,1920,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00243-01,USA-IL-00243,Indian Boundary,18,70,Parkland,Dick Nugent,1920,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00244-01,USA-IL-00244,Indian Creek,18,72,Parkland,N/D,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00245-01,USA-IL-00245,Indian Hill,9,35,Parkland,N/D,1992,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00246-01,USA-IL-00246,Indian Hill,18,71,Parkland,Donald Ross,1920,Closed,~,~,~,N/D,N/D,USD
USA-IL-00247-01,USA-IL-00247,Blackhawk Trace,18,72,Parkland,Robert B Harris,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00248-01,USA-IL-00248,Indian Mounds,9,29,Parkland,Dave Murray,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00249-01,USA-IL-00249,Indian Oaks,9,37,Parkland,Ted Locke,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00250-01,USA-IL-00250,Indian Springs,9,36,Parkland,Larry Packard,1971,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00251-01,USA-IL-00251,Indian Springs,18,70,Parkland,Kye Goalby/Dan Gorsage,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00252-01,USA-IL-00252,Indian Trails,18,72,Parkland,Klingler & Associates,1981,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00253-01,USA-IL-00253,Ingersoll Memorial,18,75,Parkland,Tom Bendelow,1922,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00254-01,USA-IL-00254,Inverness,18,72,Parkland,Brent Wadsworth,1926,Closed,~,~,~,N/D,N/D,USD
USA-IL-00255-01,USA-IL-00255,Inwood,18,71,Parkland,N/D,1927,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00256-01,USA-IL-00256,Ironhorse,18,72,Parkland,Paul Loague,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00257-01,USA-IL-00257,Ironwood,18,72,Parkland,Roger Packard,1988,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00258-01,USA-IL-00258,Itasca,18,72,Parkland,N/D,1929,Closed,~,~,~,N/D,N/D,USD
USA-IL-00259-01,USA-IL-00259,Forest 9,9,36,Parkland,Dick Nugent,1991,Closed,~,~,~,N/D,N/D,USD
USA-IL-00259-02,USA-IL-00259,Marsh 9,9,36,Parkland,Dick Nugent,1991,Closed,~,~,~,N/D,N/D,USD
USA-IL-00259-03,USA-IL-00259,Prairie 9,9,36,Parkland,Dick Nugent,1991,Closed,~,~,~,N/D,N/D,USD
USA-IL-00260-01,USA-IL-00260,Jackson,18,71,Parkland,David A Gill,1923,Closed,~,~,~,N/D,N/D,USD
USA-IL-00261-01,USA-IL-00261,Jackson Park,18,70,Parkland,Tom Bendelow,1899,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-IL-00262-01,USA-IL-00262,Jacksonville,18,72,Parkland,Tom Bendelow,1925,Closed,~,~,~,N/D,N/D,USD
USA-IL-00263-01,USA-IL-00263,Janscos Stardust,9,36,Parkland,George Jansco,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
